,ex_date,split_factor
8770,20180606000000,1.3
8771,19960703000000,1.2
8772,20060731000000,1.42
8773,19970305000000,2.0
8774,19980420000000,2.0
8775,19960925000000,1.2
8776,20070122000000,1.5
8777,20070821000000,1.17
8778,20120824000000,1.8
8779,20140926000000,2.5
8780,19961104000000,1.2
8781,20030415000000,2.0
8782,20060509000000,1.3199999999999998
8783,20080515000000,1.3
8784,20121015000000,1.2
8785,20031023000000,1.6
8786,20070105000000,1.28
8787,20090708000000,1.2
8788,20101110000000,1.5
8789,20120423000000,1.6
8790,19980430000000,1.8
8791,20060717000000,1.6800000000000002
8792,20090610000000,1.2
8793,20110708000000,2.0
8794,19970609000000,1.2
8795,20010306000000,1.6
8796,20160503000000,2.0
8797,19970526000000,1.25
8798,20010528000000,1.15
8799,20030616000000,1.4
8800,20060927000000,1.3
8801,19970117000000,1.8
8802,20041203000000,1.6
8803,20060721000000,1.4
8804,19960820000000,1.4
8805,19980430000000,1.4
8806,20010412000000,1.8
8807,20041012000000,2.0
8808,20051227000000,1.185
8809,20190625000000,1.2
8810,19970310000000,1.8
8811,19980327000000,1.342
8812,19990427000000,1.3
8813,20000509000000,1.3
8814,20060404000000,1.25
8815,20081023000000,1.8
8816,20100708000000,1.3
8817,19970522000000,1.25
8818,20080124000000,1.10192
8819,19970424000000,1.8
8820,20060622000000,1.3
8821,20151130000000,2.0
8822,19970224000000,1.6
8823,20000925000000,1.5336
8824,20010406000000,1.6
8825,20060720000000,1.3
8826,20130715000000,1.3
8827,19960927000000,2.0
8828,19990913000000,2.0
8829,20061117000000,1.34
8830,19970516000000,1.3
8831,19980421000000,1.3
8832,20060802000000,1.35
8833,20050328000000,1.5
8834,20060210000000,1.35
8835,20100513000000,1.8
8836,20161228000000,2.0
8837,19970418000000,1.3
8838,19980428000000,1.2
8839,20000321000000,2.0
8840,20011030000000,1.6
8841,20061222000000,1.61
8842,19980515000000,1.5
8843,20010329000000,1.6
8844,20060927000000,1.3199999999999998
8845,19970324000000,2.0
8846,19990521000000,1.5
8847,20060721000000,1.4
8848,19960904000000,2.0
8849,20100609000000,1.9
8850,20160425000000,2.6
8851,19970414000000,1.7
8852,20060529000000,1.28
8853,19960927000000,1.2
8854,20040719000000,1.4
8855,20060615000000,1.3
8856,20070626000000,1.2
8857,20151119000000,2.0
8858,19961227000000,1.3
8859,19970703000000,1.5
8860,19980604000000,1.3
8861,20001024000000,1.51
8862,20060310000000,1.33
8863,19970310000000,1.45
8864,19980626000000,1.1
8865,20000905000000,1.3
8866,20051129000000,1.27
8867,20130304000000,1.8
8868,19961122000000,1.3
8869,19990512000000,1.8
8870,20180919000000,3.5
8871,19961115000000,1.5
8872,19970310000000,1.5
8873,20081226000000,1.2651400000000002
8874,19960923000000,1.5
8875,20001030000000,1.1724299999999999
8876,20010516000000,1.3
8877,20100714000000,1.35
8878,20150507000000,1.5
8879,19961023000000,1.6
8880,19970423000000,1.5
8881,19980318000000,1.8
8882,19990527000000,1.5
8883,20060324000000,1.34
8884,20080505000000,1.8
8885,20110506000000,1.2
8886,19970605000000,1.2
8887,19970916000000,1.8
8888,20000928000000,2.0
8889,20020718000000,1.5
8890,20030714000000,1.4
8891,19970404000000,1.6
8892,19980710000000,1.2
8893,20010424000000,2.0
8894,20060608000000,1.28927
8895,19970423000000,1.3
8896,19980427000000,1.6
8897,20000608000000,1.8
8898,20040713000000,1.8
8899,20060124000000,1.3
8900,20070522000000,1.8
8901,20110701000000,1.5
8902,19961209000000,2.0
8903,20060510000000,1.3
8904,20080314000000,2.0
8905,19961209000000,2.0
8906,19980512000000,1.6
8907,20000511000000,1.5
8908,20020617000000,1.4
8909,20060331000000,1.3
8910,20060601000000,1.3
8911,20070521000000,1.3
8912,20080505000000,1.2
8913,19961122000000,1.8
8914,19991223000000,1.5
8915,20060418000000,1.3800000000000001
8916,20160621000000,2.0
8917,20180608000000,1.2
8918,19970428000000,2.0
8919,19981013000000,1.7
8920,20080828000000,2.5
8921,20100308000000,1.25
8922,20110408000000,1.3
8923,20120705000000,1.25
8924,20130425000000,1.15
8925,19970414000000,2.0
8926,19991013000000,1.2
8927,20060718000000,1.34832
8928,19970403000000,2.0
8929,20080708000000,1.1446999999999998
8930,19970521000000,1.35
8931,19980522000000,1.15
8932,19980923000000,1.5
8933,19990712000000,1.2
8934,20010404000000,1.8
8935,20060725000000,1.3199999999999998
8936,19970415000000,1.1
8937,19981009000000,1.16793
8938,19990618000000,1.6
8939,20051226000000,1.3199999999999998
8940,20080515000000,1.4823499999999998
8941,20161020000000,1.3
8942,19961129000000,1.5
8943,19990928000000,1.5
8944,20010525000000,1.1787050000000001
8945,20020521000000,1.5
8946,20031117000000,1.2
8947,20040615000000,1.2
8948,20050801000000,1.1
8949,20060612000000,1.8
8950,19980601000000,1.6
8951,20060118000000,1.3
8952,20080716000000,1.5
8953,19970513000000,2.0
8954,20060517000000,1.3199999999999998
8955,20070524000000,1.5
8956,20070827000000,1.35
8957,20180620000000,1.4
8958,20190612000000,1.25
8959,19990805000000,2.0
8960,20130604000000,2.29162
8961,19970619000000,2.0
8962,19980901000000,1.5678578
8963,19980318000000,1.6
8964,20060717000000,1.3199999999999998
8965,20070522000000,1.06
8966,19970723000000,1.2
8967,19980728000000,1.3
8968,20060123000000,1.31
8969,19970506000000,1.4
8970,19971023000000,1.6
8971,20040517000000,1.8
8972,20060710000000,1.45
8973,20100713000000,1.6
8974,20110701000000,1.3
8975,19970224000000,1.6
8976,20010420000000,1.5
8977,20060524000000,1.24
8978,20120510000000,1.5
8979,19970512000000,1.8
8980,20000613000000,1.3
8981,20010518000000,1.5
8982,20070425000000,1.5699999999999998
8983,19970513000000,2.0
8984,20100510000000,1.3
8985,19970224000000,1.2
8986,19970530000000,1.1
8987,19971022000000,1.6
8988,20071119000000,1.2
8989,20100720000000,1.3
8990,20150706000000,1.3
8991,19970603000000,2.0
8992,19980616000000,1.6956499999999999
8993,20060302000000,1.3
8994,19980609000000,1.6
8995,20030625000000,1.5
8996,20051028000000,1.26
8997,20110614000000,1.2
8998,20120619000000,1.2
8999,20140624000000,1.2
9000,20170721000000,1.2
9001,19970708000000,1.3
9002,20010424000000,1.6
9003,19970603000000,1.2
9004,20151204000000,2.0
9005,19970506000000,1.8
9006,19981103000000,1.2374777
9007,19990827000000,1.3
9008,20030814000000,1.8
9009,20060310000000,1.3
9010,19970521000000,2.0
9011,20060620000000,1.3
9012,20080919000000,2.0
9013,20100513000000,1.5
9014,19980429000000,1.7
9015,20001016000000,1.5
9016,20060921000000,1.1300000000000001
9017,20120606000000,1.31
9018,19970716000000,1.3
9019,19991201000000,1.5
9020,20000626000000,1.5
9021,20061228000000,1.25
9022,19970423000000,2.0
9023,19990427000000,1.6
9024,20060919000000,1.075
9025,20060926000000,1.4825
9026,19990415000000,1.8
9027,20030929000000,1.2
9028,20050818000000,1.2
9029,20061226000000,1.27
9030,19970611000000,1.35
9031,20000309000000,2.0
9032,20060711000000,1.26
9033,20070622000000,1.4
9034,20190530000000,1.4
9035,19970513000000,2.0
9036,19980924000000,1.5
9037,19990902000000,1.5
9038,20051024000000,1.35
9039,20070524000000,1.5
9040,20100716000000,1.5
9041,20120716000000,1.5
9042,19970603000000,1.16
9043,19970820000000,1.4
9044,20010604000000,1.2
9045,20020604000000,1.1
9046,20021024000000,1.4
9047,20070306000000,1.7
9048,19961227000000,2.0
9049,19970526000000,1.3
9050,19990604000000,1.5
9051,20030612000000,1.2
9052,19970411000000,1.6
9053,20020521000000,1.05
9054,20030528000000,1.1
9055,20060523000000,1.3599999999999999
9056,20060907000000,1.6
9057,20180605000000,1.3
9058,20060911000000,1.35
9059,19971024000000,1.5
9060,20060726000000,1.33
9061,20060908000000,2.0
9062,19970506000000,1.3
9063,19970917000000,1.1
9064,19980416000000,1.8
9065,20040729000000,1.3
9066,20060517000000,1.5
9067,20070709000000,1.4
9068,20161213000000,3.8
9069,19980722000000,1.23
9070,19990601000000,1.5
9071,20060620000000,1.28
9072,19980427000000,1.2
9073,19990318000000,1.2
9074,19991012000000,1.4226
9075,20030602000000,2.0
9076,20040419000000,1.5
9077,20051028000000,1.22
9078,19970422000000,1.3599999999999999
9079,19990830000000,1.8
9080,20000714000000,1.5
9081,20020621000000,1.1
9082,20060116000000,1.28
9083,19970627000000,1.2
9084,20010727000000,1.5
9085,20060703000000,1.1
9086,19970923000000,1.8
9087,20010511000000,1.6
9088,20061024000000,1.33
9089,20161013000000,2.0
9090,19970527000000,1.3
9091,19990507000000,1.5
9092,20060427000000,1.31
9093,20110629000000,2.0
9094,19970513000000,1.8
9095,19980430000000,1.5
9096,20000718000000,1.1
9097,20020704000000,1.1
9098,20060605000000,1.06
9099,20120416000000,2.0
9100,20040928000000,1.9
9101,20070323000000,1.25
9102,19980325000000,1.5
9103,20060828000000,1.2
9104,20080919000000,1.4
9105,20100519000000,1.2
9106,19970606000000,1.1
9107,19980413000000,1.7
9108,19990510000000,1.7
9109,20000530000000,1.5
9110,20041018000000,2.0
9111,20060110000000,1.3699999999999999
9112,20140821000000,2.0
9113,19980529000000,1.1
9114,20061031000000,1.7
9115,20190619000000,1.3
9116,19970425000000,2.0
9117,19980420000000,1.5
9118,19980512000000,1.5
9119,20010418000000,1.6
9120,20061219000000,1.28
9121,20061225000000,1.03074
9122,20080521000000,1.3
9123,20150521000000,1.3
9124,20180607000000,1.4
9125,19970529000000,1.1
9126,19980915000000,1.5
9127,20030331000000,1.3
9128,20060210000000,1.3
9129,20070529000000,1.5
9130,20080516000000,1.6
9131,20030415000000,1.5
9132,20040521000000,1.5
9133,20050725000000,1.1
9134,20060717000000,1.3199999999999998
9135,20141029000000,2.0
9136,19970627000000,1.3
9137,20060920000000,1.33
9138,19980710000000,1.2
9139,19991018000000,1.6
9140,20060720000000,1.3
9141,20061123000000,1.3
9142,20081007000000,1.15
9143,20110407000000,1.2
9144,20130314000000,2.0
9145,20150318000000,2.2
9146,19970507000000,1.6
9147,19980413000000,1.3
9148,19980824000000,1.6
9149,19990512000000,1.5
9150,20010316000000,1.8
9151,20020910000000,1.7
9152,20040408000000,1.6
9153,20060831000000,1.25
9154,20080317000000,2.0
9155,20100504000000,2.0
9156,19980421000000,1.1
9157,19990316000000,1.8
9158,20040520000000,1.8
9159,20060511000000,1.3800000000000001
9160,20060601000000,1.3
9161,20110506000000,1.1
9162,19980427000000,1.6
9163,19990428000000,1.7
9164,20010605000000,1.266325
9165,20020926000000,1.4
9166,20040615000000,1.7
9167,20051031000000,1.28
9168,19980430000000,1.5
9169,19990527000000,2.0
9170,20060426000000,1.28
9171,20090527000000,1.5
9172,19980625000000,1.5
9173,20000517000000,1.7
9174,19970506000000,1.5
9175,19980612000000,1.5
9176,20000531000000,1.5
9177,20010801000000,1.5
9178,20090303000000,1.3498649999999999
9179,19940418000000,1.2
9180,20051229000000,1.3
9181,20110526000000,2.0
9182,20140617000000,1.6
9183,20190603000000,1.4
9184,19950424000000,1.1
9185,20060823000000,1.6
9186,19941005000000,1.2
9187,19960719000000,1.2
9188,19990112000000,1.4
9189,20060417000000,1.25
9190,20060612000000,2.0
9191,19940620000000,1.2
9192,20060706000000,1.35
9193,20070906000000,2.0
9194,20080604000000,1.1
9195,20090511000000,1.8
9196,19940919000000,1.4
9197,19960519000000,1.3
9198,19980512000000,1.8
9199,20061023000000,1.2
9200,20110520000000,1.3
9201,20130614000000,1.2
9202,20070227000000,1.15606
9203,20070307000000,1.3121399999999999
9204,20071120000000,1.5
9205,20100716000000,1.25
9206,20060331000000,1.34
9207,19940404000000,1.5
9208,19960724000000,1.2
9209,19990615000000,1.3
9210,20070115000000,1.05
9211,20110525000000,2.0
9212,20150507000000,1.3
9213,19960723000000,1.1
9214,20060509000000,1.33
9215,20120612000000,2.0
9216,19940815000000,1.2
9217,20010720000000,1.1
9218,20060417000000,1.47
9219,20190718000000,1.3
9220,19950529000000,1.5
9221,19960730000000,1.166
9222,19970625000000,1.3
9223,19990827000000,1.2
9224,20010808000000,1.1
9225,20020716000000,1.1
9226,20040714000000,1.2
9227,20060814000000,1.25
9228,20070725000000,1.2
9229,20080804000000,1.2
9230,20090714000000,1.3
9231,20170724000000,1.3
9232,19940503000000,1.4
9233,19970702000000,1.1
9234,20060816000000,1.5683
9235,19960610000000,1.2
9236,19940509000000,1.3
9237,19960510000000,1.1
9238,19970523000000,1.1
9239,20000517000000,1.5
9240,20060609000000,1.72
9241,19940411000000,1.4
9242,19950717000000,1.1400000000000001
9243,20020604000000,1.5
9244,20060315000000,1.3199999999999998
9245,20060821000000,1.2
9246,20080702000000,1.2
9247,19940307000000,1.2
9248,19960311000000,1.4
9249,19970506000000,1.2
9250,19980218000000,1.1
9251,19980605000000,1.1
9252,20010625000000,1.3
9253,20150923000000,2.5
9254,20170306000000,2.2
9255,20180504000000,1.2
9256,19940418000000,1.1
9257,19950823000000,1.1
9258,20040726000000,1.2
9259,20050817000000,1.5
9260,20060616000000,1.3
9261,19970718000000,1.15
9262,20051213000000,1.5
9263,20100426000000,1.1
9264,20130529000000,1.1
9265,19960611000000,1.25
9266,20040712000000,1.5
9267,20060208000000,1.35
9268,19950911000000,1.1
9269,19960617000000,1.1
9270,19970619000000,1.15
9271,19981016000000,1.4
9272,20010518000000,1.3
9273,20020726000000,1.1
9274,20060111000000,1.3
9275,20140616000000,2.0
9276,19940523000000,1.2
9277,19980423000000,1.384
9278,20060824000000,1.85
9279,19950925000000,1.1
9280,19970603000000,1.1
9281,19990602000000,1.1
9282,20060113000000,1.3
9283,20100608000000,1.5
9284,19950731000000,1.3
9285,19960711000000,1.2
9286,19970602000000,1.4
9287,20000724000000,1.25
9288,20041020000000,1.5
9289,20060821000000,1.259
9290,20061023000000,1.2
9291,20150604000000,1.5
9292,20160616000000,1.4
9293,20170524000000,1.4
9294,19951004000000,1.2
9295,19960621000000,1.125
9296,19970703000000,1.7
9297,20051201000000,1.3199999999999998
9298,20051208000000,2.0
9299,20070508000000,1.15
9300,20080429000000,1.2
9301,20090413000000,1.2
9302,20130726000000,1.2
9303,20150529000000,1.2
9304,19951207000000,1.1
9305,19960604000000,1.1
9306,19980520000000,1.7
9307,20010529000000,1.5
9308,20050718000000,1.2
9309,20080702000000,1.5
9310,20090714000000,1.5
9311,20100702000000,1.2
9312,19960624000000,1.2
9313,19961126000000,1.4
9314,20060119000000,1.4
9315,20110531000000,1.5
9316,19950515000000,1.2
9317,19960606000000,1.1
9318,19970704000000,1.3
9319,19980806000000,1.3
9320,19990702000000,1.2
9321,20020729000000,1.1737
9322,20040702000000,1.3
9323,20060703000000,1.25
9324,20090703000000,1.1
9325,19970513000000,1.5
9326,19980525000000,1.1
9327,20020603000000,1.2
9328,20060608000000,1.2
9329,20100409000000,1.8
9330,20110516000000,1.2
9331,20120507000000,1.3
9332,19950529000000,1.1
9333,19960617000000,1.1
9334,19970707000000,1.1
9335,20020702000000,1.3
9336,20021023000000,1.5
9337,20040825000000,1.5
9338,20110614000000,1.5
9339,19950703000000,1.3
9340,19960606000000,1.1
9341,19991011000000,1.5
9342,20031021000000,1.5
9343,20061024000000,1.6600000000000001
9344,19941020000000,1.5
9345,20030624000000,1.1
9346,20040615000000,1.1
9347,20060117000000,1.043913
9348,20080605000000,1.6
9349,20090514000000,1.3
9350,20100607000000,1.3
9351,19970609000000,1.2
9352,20030704000000,1.4
9353,20050805000000,1.4
9354,20060414000000,2.0
9355,20080711000000,1.6
9356,19940503000000,1.3
9357,19950531000000,1.2
9358,19960726000000,1.1
9359,19970506000000,1.1
9360,19980716000000,1.3
9361,20060712000000,1.25
9362,20110715000000,1.4
9363,20000718000000,1.45
9364,20010712000000,1.15
9365,20030728000000,1.1
9366,20050722000000,1.1
9367,20051109000000,1.3
9368,19951023000000,1.3
9369,19960603000000,1.15
9370,19970606000000,1.25
9371,20051102000000,1.3
9372,20060616000000,1.3
9373,20080514000000,1.8
9374,20160519000000,2.0
9375,19960604000000,1.2
9376,20010720000000,1.2
9377,20020813000000,1.1
9378,20030623000000,1.2
9379,20040706000000,1.2
9380,20080709000000,1.2
9381,19950605000000,1.3
9382,20020627000000,1.2
9383,20030626000000,2.0
9384,20040624000000,1.6
9385,20050607000000,1.1
9386,20051108000000,1.3
9387,20060627000000,1.3
9388,20080522000000,2.0
9389,19940613000000,1.2
9390,19950821000000,1.7
9391,19960703000000,1.6
9392,19970526000000,1.6
9393,19980810000000,1.3
9394,20060412000000,1.34
9395,20100628000000,1.5
9396,20110624000000,1.25
9397,19950911000000,1.2
9398,19960711000000,1.2
9399,19970528000000,1.6
9400,19980508000000,1.4
9401,20010518000000,1.5
9402,20060322000000,1.3
9403,19940606000000,1.1
9404,19950619000000,1.1
9405,19970902000000,1.1
9406,19980427000000,1.5
9407,20061030000000,1.175
9408,20061107000000,1.3
9409,20070319000000,1.6
9410,19960524000000,1.2
9411,20120604000000,1.6
9412,19970609000000,1.3
9413,20030603000000,1.15
9414,20040719000000,1.15
9415,20060615000000,1.6
9416,19950516000000,1.1
9417,19970616000000,1.85
9418,19991101000000,1.5
9419,20060118000000,2.0300000000000002
9420,19950509000000,1.3
9421,19960717000000,1.15
9422,19970826000000,1.278
9423,19990105000000,1.15
9424,20070424000000,1.3
9425,20100319000000,2.0
9426,19950515000000,1.1
9427,20060628000000,1.34
9428,20110601000000,1.3
9429,20160509000000,2.0
9430,20190628000000,1.3
9431,19960711000000,1.1
9432,19970626000000,1.3
9433,20060630000000,1.25
9434,19950911000000,1.4
9435,19960730000000,1.05
9436,19970617000000,1.2
9437,19990601000000,1.5
9438,20000620000000,1.6
9439,20060310000000,1.3
9440,20100607000000,1.5
9441,20101129000000,1.2
9442,19950607000000,1.1
9443,19960702000000,1.15
9444,19970708000000,1.1
9445,19980707000000,1.1
9446,20061026000000,1.45
9447,19940926000000,1.1
9448,19960701000000,1.2
9449,19971028000000,1.3
9450,20010709000000,1.5
9451,20020717000000,1.2
9452,20050608000000,2.0
9453,20060209000000,1.3199999999999998
9454,19980508000000,1.2
9455,19990525000000,1.2
9456,20000516000000,1.5
9457,20010511000000,1.5
9458,20060306000000,1.34
9459,20160629000000,1.3
9460,19960425000000,1.2
9461,19990705000000,1.5
9462,19950425000000,1.1
9463,19980722000000,1.1
9464,20061013000000,1.6
9465,19960624000000,1.1
9466,19970715000000,1.2
9467,19980608000000,1.3
9468,19990608000000,1.3
9469,20010824000000,1.4181
9470,20060717000000,1.33
9471,20060518000000,1.572
9472,19980707000000,1.4
9473,20060830000000,1.60634
9474,20160822000000,2.0
9475,19960619000000,1.2
9476,19970528000000,1.2
9477,19980526000000,1.2
9478,20000425000000,1.6
9479,20060811000000,1.35
9480,19950612000000,1.1
9481,19970527000000,1.6
9482,20060518000000,1.15
9483,20080711000000,1.5
9484,20120412000000,1.8
9485,19960704000000,1.1
9486,19970506000000,1.2
9487,19980729000000,1.2
9488,20000705000000,1.1
9489,20160608000000,1.3
9490,20060331000000,1.3800000000000001
9491,19991129000000,1.5
9492,19960617000000,1.2
9493,19990927000000,2.0
9494,20010515000000,1.2
9495,20080118000000,1.1
9496,20120105000000,2.0
9497,19970515000000,1.3
9498,20030428000000,2.0
9499,20060424000000,1.35
9500,20130708000000,1.5
9501,20140725000000,1.5
9502,19950522000000,1.2
9503,19960815000000,1.3
9504,19970609000000,1.25
9505,20080429000000,1.395
9506,20080514000000,1.0333
9507,19951227000000,1.1
9508,19970616000000,1.1
9509,19990818000000,1.2
9510,20060615000000,1.3
9511,20070522000000,2.0
9512,20080721000000,2.0
9513,19941017000000,1.2
9514,19950508000000,1.2
9515,19970331000000,1.6
9516,19980610000000,1.3
9517,20000721000000,1.3
9518,20010425000000,1.3
9519,20040521000000,1.6
9520,20051128000000,1.35
9521,19940829000000,1.2
9522,19950502000000,1.3
9523,19970508000000,1.5
9524,19990702000000,1.2
9525,20060607000000,1.5
9526,20090617000000,1.3
9527,20100611000000,1.2
9528,20110608000000,1.35
9529,20130524000000,1.2
9530,20140422000000,1.1
9531,20150518000000,1.1
9532,20160602000000,1.2
9533,20170606000000,1.2
9534,20180525000000,1.2
9535,19950327000000,1.5
9536,19960422000000,1.4
9537,19960912000000,1.3
9538,19970404000000,1.8
9539,19980407000000,1.3599999999999999
9540,19990430000000,1.6
9541,20010601000000,1.2
9542,20020520000000,1.1
9543,20030421000000,1.04
9544,20040520000000,1.1
9545,20060822000000,1.49
9546,20060828000000,1.149
9547,19951204000000,2.0
9548,20060116000000,1.2
9549,20120702000000,2.0
9550,20151016000000,2.0
9551,19950515000000,1.3
9552,19960701000000,1.8
9553,19970716000000,1.5
9554,19980921000000,1.5
9555,20060908000000,1.25
9556,20130820000000,1.5
9557,20131121000000,1.5
9558,19950510000000,1.6
9559,19960604000000,1.5
9560,19970530000000,1.3
9561,19990603000000,1.4276808
9562,20060516000000,2.1
9563,20100702000000,1.1
9564,19950821000000,1.3
9565,20060606000000,1.28
9566,20110411000000,2.6861
9567,20060420000000,1.3699999999999999
9568,20060417000000,1.27
9569,20100702000000,2.0
9570,20060608000000,1.42
9571,19960527000000,2.0
9572,20060811000000,1.9718
9573,19951120000000,1.5
9574,19970124000000,1.5
9575,19970421000000,1.3
9576,19990913000000,1.3
9577,19960619000000,1.3
9578,19990909000000,1.8
9579,20040408000000,1.4
9580,20060118000000,1.31
9581,20080516000000,1.8
9582,20100507000000,1.6
9583,20140331000000,1.6
9584,19960812000000,1.2
9585,19961206000000,1.25
9586,19970801000000,1.1
9587,20000609000000,1.5
9588,20010508000000,1.45123
9589,20030619000000,1.5
9590,20060210000000,1.6800000000000002
9591,20090701000000,1.5
9592,20170623000000,2.0
9593,19951218000000,1.9
9594,19960502000000,1.4
9595,19970422000000,1.2
9596,19980702000000,1.8
9597,19990430000000,1.4
9598,20050720000000,1.5
9599,20060810000000,1.75
9600,20090526000000,1.5
9601,19970520000000,1.15
9602,20060417000000,1.3199999999999998
9603,20060713000000,1.15
9604,20000323000000,1.5
9605,20020527000000,1.8
9606,20060707000000,1.6
9607,19960401000000,1.2
9608,19960909000000,1.4
9609,19981008000000,1.4
9610,19990923000000,1.5
9611,20020430000000,1.5
9612,20060425000000,1.1
9613,20160620000000,2.0
9614,19980723000000,1.3
9615,19991108000000,1.4
9616,20060803000000,1.48
9617,20180614000000,1.4
9618,19960604000000,1.5
9619,19961125000000,1.4
9620,19980527000000,2.0
9621,20040930000000,2.0
9622,20050809000000,1.26
9623,20120625000000,1.5
9624,20130522000000,1.6
9625,19970115000000,2.0
9626,20030710000000,2.0
9627,20060411000000,1.3199999999999998
9628,20060424000000,1.119
9629,20080522000000,1.2
9630,20110613000000,2.0
9631,20140716000000,1.5
9632,20150528000000,2.0
9633,19970609000000,1.3
9634,20060523000000,1.509
9635,20061019000000,1.4
9636,20070910000000,1.8
9637,20120525000000,1.3
9638,20130613000000,1.2
9639,20170629000000,1.3
9640,19970923000000,1.7
9641,20010518000000,1.3
9642,20010928000000,1.3
9643,20070105000000,1.46
9644,19970707000000,1.2
9645,20000525000000,1.3
9646,20040708000000,1.2
9647,20061101000000,1.3199999999999998
9648,20070618000000,1.1
9649,20080715000000,1.2
9650,20100621000000,1.2
9651,19980527000000,1.7
9652,20000728000000,1.1
9653,20110301000000,1.5
9654,20090211000000,1.25
9655,20170609000000,4.0
9656,19961104000000,1.5
9657,20040521000000,1.5
9658,19960708000000,1.1
9659,19970723000000,1.1
9660,19990713000000,1.1
9661,20081120000000,1.05
9662,20110613000000,2.0
9663,19961010000000,1.5
9664,19970919000000,1.3
9665,20010425000000,1.5365
9666,20020517000000,2.0
9667,20030522000000,1.3
9668,20051024000000,1.35
9669,19980417000000,1.5
9670,20060421000000,1.83217
9671,20080530000000,1.3
9672,19970526000000,2.0
9673,20060703000000,1.412
9674,19960628000000,1.3
9675,19970703000000,1.3
9676,20040610000000,1.1
9677,20070712000000,1.3
9678,19970120000000,1.5
9679,20050815000000,1.0421
9680,20100720000000,1.5
9681,20190529000000,1.4
9682,20170606000000,1.4
9683,20180704000000,1.4
9684,20160707000000,1.3
9685,20060328000000,1.3199999999999998
9686,20080707000000,1.5
9687,20130722000000,1.3
9688,20150414000000,1.6
9689,20051102000000,1.35
9690,20060328000000,1.35
9691,20120711000000,1.3
9692,20050720000000,1.5
9693,20051206000000,1.3
9694,20080616000000,1.5
9695,20050603000000,1.1
9696,20060711000000,1.3
9697,20140711000000,1.3
9698,20050711000000,1.2
9699,20051107000000,1.3
9700,20060516000000,1.3
9701,20080429000000,1.6
9702,20150514000000,2.0
9703,20060511000000,1.34
9704,20130627000000,2.0
9705,20140520000000,1.8
9706,20060707000000,1.3199999999999998
9707,20180529000000,1.4
9708,20050613000000,1.5
9709,20060215000000,1.22
9710,20090421000000,1.2
9711,20110930000000,2.28065
9712,20190528000000,1.2
9713,20060706000000,1.25
9714,20090602000000,2.0
9715,20100513000000,1.8
9716,20110516000000,1.2
9717,20120611000000,1.2
9718,20160530000000,1.5
9719,20050811000000,1.35
9720,20060522000000,1.3
9721,20120510000000,1.5
9722,20130704000000,1.35
9723,20160622000000,1.6
9724,20170516000000,1.35
9725,20060906000000,1.35
9726,20071011000000,1.8
9727,20120706000000,1.3
9728,20160620000000,2.0
9729,20060508000000,1.25
9730,20060712000000,2.0
9731,20050707000000,1.2
9732,20051221000000,1.3
9733,20060706000000,1.2
9734,20070927000000,1.45
9735,20080612000000,1.5
9736,20060928000000,1.28
9737,20070618000000,1.2
9738,20080828000000,1.2
9739,20110427000000,2.0
9740,20060406000000,1.35
9741,20061017000000,1.5
9742,20070704000000,1.9
9743,20050701000000,1.3
9744,20060424000000,1.33
9745,20060320000000,1.3
9746,20140519000000,2.5
9747,20060411000000,1.3
9748,20101022000000,1.6
9749,20060801000000,1.3800000000000001
9750,20180622000000,1.3
9751,20060209000000,1.332
9752,20100624000000,1.2
9753,20110711000000,1.2
9754,20150710000000,1.5
9755,20040701000000,1.3
9756,20060407000000,1.27
9757,20070713000000,1.2
9758,20090622000000,2.0
9759,20180718000000,1.4
9760,20060525000000,1.48
9761,20080514000000,1.3
9762,20130617000000,1.5
9763,20190517000000,1.45
9764,20070420000000,1.36232
9765,20140625000000,2.0
9766,20171025000000,2.0
9767,20060621000000,1.31
9768,20100323000000,2.0
9769,20060727000000,1.3800000000000001
9770,20090518000000,1.3
9771,20060706000000,1.33
9772,20060719000000,1.2
9773,20070531000000,1.2
9774,20080604000000,1.5
9775,20090612000000,1.8
9776,20110520000000,2.0
9777,20150721000000,1.3
9778,20050408000000,2.0
9779,20060922000000,1.6444400000000001
9780,20070413000000,1.2
9781,20080422000000,1.5
9782,20090522000000,1.2
9783,20060113000000,1.33
9784,20060516000000,1.15
9785,20090521000000,2.0
9786,20110714000000,1.3
9787,20120910000000,1.8
9788,20160519000000,1.8
9789,20180517000000,1.3
9790,20100726000000,2.0
9791,20070625000000,2.0
9792,20080521000000,1.8
9793,20080509000000,1.2
9794,20120502000000,1.3
9795,20100609000000,1.3
9796,20160607000000,1.8
9797,20170718000000,1.4
9798,20130508000000,1.5
9799,20150410000000,2.5
9800,20150928000000,2.5
9801,20120626000000,1.8
9802,20150505000000,3.0
9803,20180529000000,1.4
9804,20160722000000,1.5
9805,20190509000000,1.3
9806,20170419000000,2.0
9807,20151021000000,2.0
9808,20150506000000,2.2
9809,20150508000000,2.0
9810,20160506000000,2.2
9811,20120710000000,1.1
9812,20141009000000,1.5
9813,20160927000000,1.5
9814,20120621000000,1.5
9815,20180622000000,1.4
9816,20110704000000,2.2026399999999997
9817,20120712000000,1.2
9818,20120605000000,2.0
9819,20151012000000,2.0
9820,20160422000000,2.0
9821,20120614000000,1.5
9822,20180622000000,1.3
9823,20160421000000,1.3
9824,20110506000000,1.8
9825,20130703000000,1.5
9826,20120711000000,1.2
